sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8,sensor9,sensor10
2,130,8,0,407,2,0,0,0,0
3,125,7,0,408,3,0,0,0,0
2,132,7,0,404,2,0,0,0,0
3,127,7,0,399,3,0,0,0,0
2,130,7,0,407,2,0,0,0,0
2,135,7,0,405,2,0,0,0,0
2,132,7,0,404,2,0,0,0,0
2,137,6,0,395,2,0,0,0,0
2,136,6,0,394,2,0,0,0,0
2,136,7,0,393,2,0,0,0,0
2,131,6,0,392,3,0,0,0,0
2,133,6,0,384,2,0,0,0,0
2,121,6,0,390,2,0,0,0,0
2,117,7,0,399,3,0,0,0,0
2,123,7,0,408,2,0,0,0,0
2,120,6,0,391,2,0,0,0,0
2,128,7,0,395,2,0,0,0,0
2,131,7,0,404,2,0,0,0,0
2,131,7,0,394,2,0,0,0,0
2,129,7,0,394,2,0,0,0,0
2,135,7,0,391,2,0,0,0,0
2,128,7,0,389,3,0,0,0,0
2,126,6,0,388,2,0,0,0,0
2,128,6,0,397,2,0,0,0,0
2,128,7,0,397,2,0,0,0,0
2,130,7,0,399,2,0,0,0,0
2,128,7,0,399,2,0,0,0,0
2,132,6,0,395,2,0,0,0,0
2,133,7,0,407,3,0,0,0,0
2,135,7,0,405,3,0,0,0,0
2,136,7,0,412,2,0,0,0,0
2,129,7,0,408,2,0,0,0,0
2,119,7,0,409,2,0,0,0,0
3,120,7,0,416,3,0,0,0,0
2,126,7,0,415,3,0,0,0,0
3,130,7,0,415,2,0,0,0,0
2,129,7,0,402,3,0,0,0,0
2,128,8,0,413,3,0,0,0,0
2,128,7,0,401,2,0,0,0,0
2,125,7,0,400,2,0,0,0,0
2,125,7,0,400,2,0,0,0,0
2,128,7,0,404,2,0,0,0,0
2,132,7,0,406,2,0,0,0,0
2,133,7,0,404,2,0,0,0,0
3,130,7,0,402,2,0,0,0,0
2,133,7,0,405,2,0,0,0,0
0,137,0,0,11,0,0,0,0,0
0,124,0,0,8,0,0,0,0,0
0,128,0,0,7,0,0,0,0,0
0,129,0,0,7,0,0,0,0,0
0,125,0,0,7,0,0,0,0,0
0,131,0,0,7,0,0,0,0,0
0,131,0,0,7,0,0,0,0,0
0,132,0,0,7,0,0,0,0,0
0,128,0,0,7,0,0,0,0,0
0,134,0,0,7,0,0,0,0,0
0,132,0,0,7,0,0,0,0,0
0,152,0,0,7,0,0,0,0,0
0,129,0,0,7,0,0,0,0,0
0,133,0,0,7,0,0,0,0,0
0,132,0,0,7,0,0,0,0,0
0,136,0,0,75,0,0,0,0,0
4,134,7,0,371,3,0,0,0,0
4,128,8,0,388,3,0,0,0,0
4,129,8,0,384,3,0,0,0,0
3,134,8,0,389,3,0,0,0,0
3,130,8,0,385,3,0,0,0,0
3,126,8,0,372,3,0,0,0,0
2,132,7,0,376,3,0,0,0,0
3,129,7,0,375,3,0,0,0,0
2,128,7,0,374,2,0,0,0,0
2,136,7,0,379,2,0,0,0,0
2,129,7,0,376,2,0,0,0,0
2,127,7,0,382,2,0,0,0,0
2,133,7,0,379,2,0,0,0,0
2,133,6,0,380,2,0,0,0,0
2,135,6,0,380,2,0,0,0,0
2,135,7,0,382,3,0,0,0,0
2,127,6,0,379,2,0,0,0,0
2,132,6,0,382,2,0,0,0,0
2,135,6,0,383,2,0,0,0,0
1,137,7,0,387,2,0,0,0,0
2,132,6,0,382,3,0,0,0,0
2,128,6,0,384,2,0,0,0,0
2,132,6,0,383,2,0,0,0,0
3,135,6,0,373,2,0,0,0,0
2,134,6,0,385,2,0,0,0,0
2,136,6,0,387,2,0,0,0,0
2,135,6,0,385,2,0,0,0,0
2,135,7,0,390,2,0,0,0,0
2,136,6,0,387,2,0,0,0,0
2,136,6,0,386,2,0,0,0,0
2,136,6,0,389,2,0,0,0,0
2,136,6,0,377,2,0,0,0,0
2,134,6,0,384,2,0,0,0,0
2,133,6,0,386,2,0,0,0,0
2,134,6,0,387,2,0,0,0,0
3,122,6,0,394,3,0,0,0,0
3,135,6,0,392,2,0,0,0,0
2,136,6,0,394,2,0,0,0,0
2,128,6,0,391,2,0,0,0,0
2,131,6,0,385,2,0,0,0,0
2,134,6,0,384,2,0,0,0,0
4,128,6,0,377,2,0,0,0,0
2,133,6,0,384,2,0,0,0,0
2,130,6,0,391,3,0,0,0,0
2,136,6,0,384,2,0,0,0,0
2,136,6,0,380,3,0,0,0,0
2,134,6,0,385,2,0,0,0,0
2,136,6,0,382,2,0,0,0,0
2,133,5,0,376,2,0,0,0,0
2,137,5,0,377,2,0,0,0,0
2,137,5,0,378,0,0,0,0,0
0,132,0,0,7,0,0,0,0,0
0,137,0,0,7,0,0,0,0,0
3,132,6,0,384,2,0,0,0,0
2,137,7,0,383,3,0,0,0,0
2,137,7,0,385,2,0,0,0,0
2,134,6,0,384,2,0,0,0,0
2,130,6,0,376,2,0,0,0,0
2,135,6,0,381,2,0,0,0,0
2,132,6,0,383,2,0,0,0,0
2,129,6,0,388,2,0,0,0,0
2,134,7,0,386,2,0,0,0,0
2,133,6,0,388,2,0,0,0,0
2,136,6,0,383,2,0,0,0,0
2,134,6,0,383,2,0,0,0,0
2,134,6,0,390,2,0,0,0,0
2,132,7,0,388,3,0,0,0,0
2,136,6,0,390,2,0,0,0,0
2,137,6,0,390,2,0,0,0,0
2,138,6,0,391,2,0,0,0,0
2,134,6,0,392,2,0,0,0,0
2,141,6,0,386,2,0,0,0,0
2,141,6,0,384,2,0,0,0,0
2,136,6,0,385,2,0,0,0,0
2,136,6,0,394,2,0,0,0,0
2,136,6,0,391,2,0,0,0,0
2,135,6,0,388,2,0,0,0,0
2,131,6,0,392,2,0,0,0,0
2,130,7,0,404,3,0,0,0,0
2,138,7,0,403,2,0,0,0,0
2,133,7,0,409,2,0,0,0,0
2,137,7,0,410,3,0,0,0,0
2,132,7,0,412,2,0,0,0,0
2,139,6,0,410,3,0,0,0,0
2,150,7,0,412,3,0,0,0,0
2,129,6,0,406,2,0,0,0,0
2,138,7,0,412,3,0,0,0,0
3,131,6,0,411,2,0,0,0,0
2,140,6,0,411,2,0,0,0,0
2,157,7,0,405,2,0,0,0,0
2,141,7,0,410,2,0,0,0,0
2,131,7,0,405,2,0,0,0,0
2,139,6,0,405,2,0,0,0,0
2,140,6,0,408,2,0,0,0,0
2,134,6,0,404,2,0,0,0,0
2,135,6,0,406,2,0,0,0,0
2,140,6,0,404,2,0,0,0,0
3,142,7,0,408,2,0,0,0,0
2,140,6,0,411,2,0,0,0,0
2,140,7,0,408,2,0,0,0,0
2,140,7,0,408,2,0,0,0,0
2,141,7,0,410,2,0,0,0,0
1,141,5,0,382,2,0,0,0,0
2,140,5,0,380,2,0,0,0,0
2,142,6,0,381,2,0,0,0,0
2,136,5,0,376,2,0,0,0,0
2,136,6,0,396,2,0,0,0,0
2,141,6,0,391,2,0,0,0,0
2,139,6,0,402,2,0,0,0,0
2,138,6,0,395,2,0,0,0,0
2,140,6,0,394,2,0,0,0,0
2,139,6,0,407,2,0,0,0,0
2,138,6,0,400,2,0,0,0,0
2,133,5,0,395,2,0,0,0,0
2,128,6,0,393,2,0,0,0,0
2,132,6,0,393,2,0,0,0,0
2,138,5,0,391,2,0,0,0,0
2,136,6,0,395,2,0,0,0,0
2,137,5,0,394,2,0,0,0,0
2,135,6,0,393,2,0,0,0,0
2,137,6,0,387,2,0,0,0,0
2,134,5,0,389,2,0,0,0,0
1,137,6,0,389,2,0,0,0,0
2,137,5,0,393,2,0,0,0,0
2,137,6,0,392,1,0,0,0,0
2,131,0,0,8,0,0,0,0,0
0,138,0,0,7,0,0,0,0,0
0,132,0,0,7,0,0,0,0,0
0,131,0,0,7,0,0,0,0,0
0,134,0,0,7,0,0,0,0,0
0,134,0,0,375,3,0,0,0,0
3,127,6,0,367,3,0,0,0,0
2,127,6,0,376,2,0,0,0,0
2,135,6,0,370,2,0,0,0,0
2,136,6,0,380,2,0,0,0,0
2,137,5,0,382,3,0,0,0,0
2,136,4,0,350,2,0,0,0,0
2,137,4,0,357,2,0,0,0,0
2,136,4,0,349,2,0,0,0,0
1,135,4,0,348,2,0,0,0,0
2,132,4,0,351,1,0,0,0,0
3,137,4,0,369,2,0,0,0,0
2,139,4,0,364,2,0,0,0,0
2,137,4,0,369,2,0,0,0,0
1,136,5,0,364,2,0,0,0,0
2,135,5,0,364,1,0,0,0,0
1,136,5,0,364,2,0,0,0,0
1,138,5,0,373,2,0,0,0,0
2,137,4,0,364,2,0,0,0,0
2,137,5,0,369,2,0,0,0,0
2,138,5,0,368,2,0,0,0,0
1,138,5,0,372,2,0,0,0,0
2,135,5,0,365,2,0,0,0,0
2,136,5,0,371,2,0,0,0,0
2,138,5,0,370,2,0,0,0,0
2,137,5,0,368,2,0,0,0,0
2,135,5,0,374,2,0,0,0,0
2,134,5,0,369,2,0,0,0,0
2,138,5,0,372,2,0,0,0,0
2,134,5,0,369,2,0,0,0,0
2,143,5,0,371,2,0,0,0,0
2,135,5,0,371,2,0,0,0,0
2,136,5,0,377,2,0,0,0,0
1,135,4,0,365,2,0,0,0,0
2,136,4,0,364,2,0,0,0,0
2,132,5,0,363,2,0,0,0,0
2,132,5,0,371,2,0,0,0,0
2,137,5,0,364,1,0,0,0,0
2,138,5,0,369,2,0,0,0,0
2,137,4,0,374,2,0,0,0,0
2,139,5,0,378,1,0,0,0,0
4,22,14,0,411,3,0,0,0,0
4,23,14,0,409,3,0,0,0,0
4,27,0,0,402,4,0,0,0,0
0,32,0,0,12,0,0,0,0,0
0,22,0,0,11,0,0,0,0,0
0,26,0,0,12,0,0,0,0,0
0,16,0,0,13,0,0,0,0,0
0,14,0,0,12,0,0,0,0,0
0,13,0,0,10,0,0,0,0,0
0,20,0,0,13,0,0,0,0,0
0,20,0,0,11,0,0,0,0,0
0,20,0,0,12,0,0,0,0,0
0,11,0,0,11,0,0,0,0,0
0,11,14,0,396,4,0,0,0,0
5,12,14,0,399,3,0,0,0,0
4,12,14,0,396,4,0,0,0,0
3,11,13,0,381,2,0,0,0,0
4,12,14,0,399,3,0,0,0,0
4,12,14,0,403,3,0,0,0,0
3,12,15,0,407,4,0,0,0,0
4,12,15,0,412,3,0,0,0,0
4,13,15,0,411,3,0,0,0,0
4,12,15,0,416,3,0,0,0,0
4,23,15,0,412,3,0,0,0,0
3,13,15,0,414,2,0,0,0,0
4,12,15,0,416,3,0,0,0,0
4,9,14,0,416,3,0,0,0,0
4,24,14,0,418,4,0,0,0,0
3,12,15,0,418,4,0,0,0,0
5,12,15,0,420,4,0,0,0,0
4,11,15,0,422,3,0,0,0,0
4,20,15,0,419,3,0,0,0,0
5,11,14,0,411,3,0,0,0,0
4,10,14,0,395,3,0,0,0,0
4,11,14,0,379,3,0,0,0,0
2,10,12,0,382,2,0,0,0,0
3,11,14,0,399,3,0,0,0,0
3,11,14,0,399,2,0,0,0,0
3,11,14,0,416,3,0,0,0,0
3,11,14,0,414,4,0,0,0,0
3,11,14,0,417,3,0,0,0,0
3,11,14,0,420,3,0,0,0,0
3,11,15,0,409,1,0,0,0,0
3,11,13,0,399,2,0,0,0,0
3,11,14,0,395,3,0,0,0,0
3,10,13,0,405,3,0,0,0,0
4,12,14,0,397,2,0,0,0,0
3,17,14,0,411,3,0,0,0,0
3,26,14,0,410,3,0,0,0,0
3,20,14,0,409,2,0,0,0,0
4,18,13,0,410,3,0,0,0,0
3,23,14,0,411,2,0,0,0,0
3,23,14,0,413,3,0,0,0,0
3,26,15,0,431,4,0,0,0,0
4,12,15,0,427,3,0,0,0,0
4,21,15,0,428,4,0,0,0,0
4,21,15,0,429,3,0,0,0,0
3,16,15,0,421,3,0,0,0,0
3,17,13,0,414,3,0,0,0,0
4,21,14,0,418,3,0,0,0,0
3,17,14,0,425,3,0,0,0,0
3,21,15,0,428,3,0,0,0,0
3,22,14,0,424,3,0,0,0,0
4,22,15,0,423,3,0,0,0,0
3,19,14,0,422,3,0,0,0,0
3,22,15,0,423,3,0,0,0,0
3,17,14,0,417,3,0,0,0,0
4,12,14,0,413,3,0,0,0,0
3,18,13,0,415,3,0,0,0,0
4,14,15,0,432,3,0,0,0,0
4,20,15,0,428,3,0,0,0,0
3,24,15,0,431,4,0,0,0,0
3,25,15,0,433,3,0,0,0,0
4,22,14,0,416,3,0,0,0,0
4,20,13,0,418,3,0,0,0,0
3,19,14,0,417,3,0,0,0,0
3,18,13,0,411,4,0,0,0,0
4,15,15,0,418,3,0,0,0,0
3,18,14,0,422,3,0,0,0,0
3,24,14,0,421,3,0,0,0,0
3,19,13,0,420,4,0,0,0,0
3,23,15,0,431,3,0,0,0,0
3,18,14,0,430,4,0,0,0,0
3,21,15,0,430,3,0,0,0,0
4,21,14,0,425,4,0,0,0,0
4,23,15,0,424,3,0,0,0,0
3,23,14,0,424,3,0,0,0,0
4,22,14,0,422,3,0,0,0,0
3,22,14,0,423,3,0,0,0,0
4,16,14,0,440,3,0,0,0,0
3,18,15,0,442,3,0,0,0,0
3,23,15,0,439,3,0,0,0,0
3,21,15,0,439,3,0,0,0,0
4,26,15,0,438,4,0,0,0,0
3,25,15,0,438,3,0,0,0,0
4,24,15,0,439,4,0,0,0,0
3,13,15,0,438,3,0,0,0,0
4,25,15,0,439,3,0,0,0,0
3,21,15,0,437,3,0,0,0,0
4,22,15,0,437,3,0,0,0,0
4,12,14,0,436,3,0,0,0,0
3,14,14,0,434,3,0,0,0,0
4,12,14,0,436,4,0,0,0,0
3,13,14,0,434,3,0,0,0,0
4,14,14,0,441,3,0,0,0,0
4,8,15,0,440,3,0,0,0,0
3,8,15,0,439,4,0,0,0,0
3,7,15,0,437,3,0,0,0,0
4,7,15,0,435,4,0,0,0,0
3,6,14,0,436,3,0,0,0,0
214,101,817,136,469,167,0,0,0,0
0,34,22,0,433,1,0,0,0,0
2,64,19,0,435,2,0,0,0,0
1,438,18,0,430,1,0,0,0,0
2,103,18,0,427,2,0,0,0,0
2,68,17,0,430,2,0,0,0,0
3,498,18,43,468,3,0,0,0,0
1,330,16,0,433,267,0,0,0,0
800,184,357,0,451,743,0,0,0,0
821,189,386,0,455,643,0,0,0,0
857,147,426,0,445,811,0,0,0,0
612,268,746,100,464,588,0,0,0,0
638,109,447,0,462,811,0,0,0,0
445,369,676,82,461,548,0,0,0,0
133,532,132,399,786,288,0,0,0,0
235,830,39,0,436,119,0,0,0,0
200,866,32,0,428,117,0,0,0,0
86,202,38,0,430,58,0,0,0,0
44,283,25,0,432,30,0,0,0,0
6,307,12,0,429,5,0,0,0,0
374,297,323,0,451,786,3,702,0,505
23,313,0,0,429,15,0,949,442,0
513,316,0,0,453,823,667,925,2,0
754,468,371,0,453,819,780,943,2,1
749,296,369,0,450,781,798,958,2,1
725,270,360,0,451,796,807,963,2,1
728,273,362,0,433,30,790,935,0,0
30,262,91,0,29,18,0,783,0,0
29,264,0,0,415,26,0,565,0,0
28,307,0,0,421,26,0,424,0,0
26,254,0,0,417,24,0,335,0,0
23,213,0,0,426,21,0,295,0,0
22,174,0,0,419,21,0,222,0,0
21,226,0,0,416,20,0,163,0,0
21,203,0,0,29,11,0,196,0,0
21,214,0,0,419,19,0,219,0,0
19,201,0,0,422,19,0,225,0,0
19,210,0,0,424,18,0,144,0,0
18,180,0,0,413,17,0,127,0,0
17,187,0,0,418,16,0,98,0,0
16,199,0,0,428,15,0,25,0,0
14,215,0,0,427,12,0,10,0,0
8,197,6,0,431,6,0,0,0,0
6,202,9,0,428,5,0,0,0,0
6,189,9,0,432,6,0,0,0,0
6,205,10,0,433,6,0,0,0,0
6,179,10,0,433,5,0,0,0,0
5,190,10,0,434,5,0,0,0,0
5,195,11,0,433,5,0,0,0,0
5,189,11,0,436,5,0,0,0,0
5,187,11,0,433,5,0,0,0,0
5,213,11,0,430,5,0,0,0,0
4,209,9,0,394,5,0,0,0,0
4,205,9,0,391,4,0,0,0,0
4,197,9,0,395,4,0,0,0,0
3,203,9,0,390,4,0,0,0,0
4,203,9,0,409,4,0,0,0,0
4,191,9,0,389,4,0,0,0,0
3,191,9,0,392,4,0,0,0,0
4,193,10,0,404,4,0,0,0,0
4,187,9,0,395,69,0,0,0,0
767,187,386,0,419,827,33,674,1,0
758,197,397,0,406,829,165,804,1,0
740,171,398,0,401,822,169,880,2,0
729,201,386,0,434,820,246,891,2,1
715,184,341,0,408,31,0,255,0,0
32,182,0,0,408,30,0,162,0,0
30,216,0,0,408,28,0,199,0,0
30,198,0,0,405,28,0,164,0,0
28,203,0,0,383,27,0,193,0,0
28,185,0,0,390,26,0,203,0,0
27,183,0,0,385,26,0,125,0,0
27,184,0,0,387,26,0,106,0,0
