sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8,sensor9,sensor10
973,963,717,773,809,447,4,0,85,0
973,962,713,777,809,447,4,0,84,0
972,962,712,773,813,447,5,0,84,0
972,962,700,761,808,448,4,0,85,1
972,962,658,752,809,448,5,0,84,1
972,962,605,751,815,447,4,0,85,1
972,962,597,758,816,446,4,0,84,0
972,962,603,776,817,447,5,0,84,0
972,962,596,781,826,447,4,0,84,1
971,962,595,777,824,446,4,0,85,0
971,962,594,771,825,446,4,0,85,1
972,962,580,777,826,448,5,0,84,0
972,962,570,767,826,446,4,0,84,0
972,962,569,747,825,447,3,0,84,0
971,962,544,754,819,446,3,0,85,1
972,963,521,747,805,447,4,0,85,0
971,963,506,746,811,446,4,0,85,1
971,963,493,752,816,447,3,0,84,0
971,963,469,741,811,451,3,0,84,0
971,963,462,741,814,441,3,0,84,0
971,963,479,751,800,441,3,0,85,0
971,963,478,730,794,443,4,0,84,0
971,963,447,746,794,444,3,0,85,0
970,963,459,755,795,447,4,0,84,0
970,963,449,758,795,446,3,0,84,0
970,963,439,773,796,447,4,0,85,1
971,963,476,782,797,445,3,0,84,0
971,963,493,779,801,445,3,0,85,0
971,963,497,780,799,447,3,0,84,0
971,963,503,782,799,449,3,0,84,0
971,963,505,781,802,450,3,0,85,0
971,963,507,784,802,448,3,0,84,0
971,963,511,785,803,449,3,0,84,0
971,964,512,786,802,449,3,0,85,0
971,964,511,785,804,449,3,0,84,0
971,963,513,777,800,450,3,0,84,0
971,963,480,781,799,450,3,0,84,0
971,964,480,788,800,451,3,0,84,0
971,964,467,790,799,451,3,0,85,0
971,964,459,791,800,450,3,0,84,0
970,964,430,791,799,450,2,0,85,1
971,963,456,793,800,449,3,0,84,0
970,964,456,791,801,450,3,0,85,0
971,964,452,792,801,448,2,1,84,0
971,964,458,789,800,445,3,0,85,0
971,964,460,792,802,444,3,0,85,0
971,964,486,793,803,444,3,0,85,0
971,964,488,793,801,444,2,0,84,0
971,964,497,794,803,445,2,0,85,0
971,964,502,790,803,445,2,0,84,0
971,965,510,791,804,444,2,0,85,0
971,964,511,789,802,445,3,0,85,0
971,964,509,765,801,445,3,0,85,0
971,964,513,754,794,447,2,0,85,0
971,964,520,759,790,442,1,0,84,0
972,964,514,771,787,440,1,0,85,0
971,964,499,774,778,439,2,0,85,0
971,964,490,783,781,444,2,0,85,0
971,964,493,784,779,441,1,0,85,0
971,964,499,788,778,444,3,0,85,0
971,964,499,787,777,443,1,0,85,0
971,964,501,785,778,444,2,0,84,0
971,964,507,789,779,445,2,0,85,0
971,964,510,789,776,441,0,0,85,0
971,964,509,791,782,444,1,0,85,0
971,964,515,787,784,443,0,0,84,0
971,964,516,790,784,451,1,0,84,0
971,964,522,791,783,445,0,0,85,0
971,964,516,792,784,445,0,0,84,0
971,964,519,795,784,445,0,0,84,0
971,964,531,793,780,445,0,0,85,0
972,964,567,795,781,444,1,0,85,0
972,964,561,793,781,447,1,0,85,0
971,964,559,788,784,445,1,0,84,0
971,963,551,774,790,439,0,0,85,0
971,963,551,767,793,442,0,0,84,0
971,963,555,765,796,438,0,0,85,0
971,964,531,772,795,435,1,0,84,0
971,963,533,767,794,433,1,0,83,0
971,963,527,764,795,437,2,0,74,2
971,964,541,772,794,433,1,0,29,0
971,963,564,754,792,425,2,0,52,0
972,964,623,737,789,365,4,0,53,1
972,963,674,742,790,387,3,0,43,0
971,963,613,747,792,396,2,0,61,0
972,963,690,742,792,401,3,0,70,0
972,963,710,722,788,407,3,1,110,0
973,963,724,719,790,389,4,0,82,0
973,963,730,706,792,395,4,0,71,1
973,963,733,725,792,405,0,0,72,0
973,962,734,731,781,402,0,0,0,0
973,962,732,724,773,412,1,0,54,0
973,962,727,714,766,403,0,0,78,0
972,963,733,703,764,415,0,0,96,0
973,962,740,699,765,414,0,0,104,0
973,962,741,701,767,400,1,0,101,0
972,962,740,699,766,395,0,0,103,0
973,962,750,703,764,401,1,0,105,0
973,962,756,704,768,406,0,0,106,0
973,962,756,707,767,404,1,0,105,0
973,962,743,702,767,405,1,0,105,0
973,962,744,700,768,405,1,0,106,0
972,962,743,700,767,411,1,0,106,0
973,961,751,704,767,413,0,0,83,0
973,961,743,698,766,412,1,0,89,0
973,961,743,696,766,407,0,0,104,0
973,961,746,694,767,404,1,0,104,0
973,961,753,694,767,404,0,0,74,0
972,961,756,696,767,399,0,0,73,0
973,961,746,696,767,401,0,0,68,0
973,961,751,698,767,402,1,0,54,0
973,961,746,699,768,405,0,0,64,0
973,961,754,700,767,411,0,0,59,0
